memAlpha,memBeta,vizAlpha,vizBeta,memory,vision,DV,timestep,memPrecision,vizPrecision,trialDelay
23,16,1,1,2.44657960650814,0,2.44657960650814,295,2.26352058784649,2.74555748170475,405
23,16,1,1,2.44657960650814,0,2.44657960650814,296,2.26352058784649,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,297,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,298,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,299,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,300,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,301,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,302,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,303,2.29860743957606,2.74555748170475,405
24,16,1,1,3.70264026566928,0,3.70264026566928,304,2.29860743957606,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,305,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,306,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,307,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,308,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,309,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,310,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,311,2.24702537563873,2.74555748170475,405
24,17,1,1,3.3177581185589,0,3.3177581185589,312,2.24702537563873,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,313,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,314,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,315,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,316,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,317,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,318,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,319,2.27980091307812,2.74555748170475,405
25,17,1,1,3.46103909474287,0,3.46103909474287,320,2.27980091307812,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,321,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,322,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,323,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,324,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,325,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,326,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,327,2.31317109842851,2.74555748170475,405
26,17,1,1,3.61852167785894,0,3.61852167785894,328,2.31317109842851,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,329,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,330,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,331,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,332,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,333,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,334,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,335,2.34707170909392,2.74555748170475,405
27,17,1,1,3.67298761344943,0,3.67298761344943,336,2.34707170909392,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,337,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,338,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,339,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,340,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,341,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,342,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,343,2.38144747989444,2.74555748170475,405
28,17,1,1,4.10178558769948,0,4.10178558769948,344,2.38144747989444,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,345,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,346,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,347,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,348,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,349,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,350,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,351,2.41625058992448,2.74555748170475,405
29,17,1,1,4.91553700654108,0,4.91553700654108,352,2.41625058992448,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,353,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,354,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,355,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,356,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,357,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,358,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,359,2.45143944676147,2.74555748170475,405
30,17,1,1,5.11178021432633,0,5.11178021432633,360,2.45143944676147,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,361,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,362,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,363,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,364,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,365,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,366,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,367,2.48697770189951,2.74555748170475,405
31,17,1,1,5.6081881052976,0,5.6081881052976,368,2.48697770189951,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,369,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,370,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,371,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,372,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,373,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,374,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,375,2.42415123156938,2.74555748170475,405
31,18,1,1,4.77401506400435,0,4.77401506400435,376,2.42415123156938,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,377,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,378,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,379,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,380,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,381,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,382,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,383,2.45749385869728,2.74555748170475,405
32,18,1,1,5.27252069690413,0,5.27252069690413,384,2.45749385869728,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,385,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,386,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,387,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,388,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,389,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,390,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,391,2.49114000943058,2.74555748170475,405
33,18,1,1,5.67644435280928,0,5.67644435280928,392,2.49114000943058,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,393,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,394,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,395,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,396,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,397,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,398,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,399,2.43125723897472,2.74555748170475,405
33,19,1,1,5.18020232614104,0,5.18020232614104,400,2.43125723897472,2.74555748170475,405
34,19,1,1,5.52466993420601,0,5.52466993420601,401,2.46293478985924,2.74555748170475,405
34,19,1,1,5.52466993420601,0,5.52466993420601,402,2.46293478985924,2.74555748170475,405
34,19,1,1,5.52466993420601,0,5.52466993420601,403,2.46293478985924,2.74555748170475,405
34,19,1,1,5.52466993420601,0,5.52466993420601,404,2.46293478985924,2.74555748170475,405
34,19,1,1,5.52466993420601,0,5.52466993420601,405,2.46293478985924,2.74555748170475,405
34,19,1,2,5.52466993420601,-1.23888934881947,4.28578058538654,406,2.46293478985924,2.47135321672862,405
34,19,2,2,5.52466993420601,-1.12342360883746,4.40124632536855,407,2.46293478985924,2.3762684845192,405
34,19,3,2,5.52466993420601,-0.424687222700761,5.09998271150525,408,2.46293478985924,2.56695503261402,405
35,19,4,2,6.10754954636204,0.0462173908128974,6.15376693717494,409,2.49487842414247,2.83512958830933,405
35,19,5,2,6.10754954636204,0.923163540415812,7.03071308677785,410,2.49487842414247,3.13437443369832,405
35,19,5,3,6.10754954636204,0.517439599019218,6.62498914538126,411,2.49487842414247,2.55230067964969,405
35,19,5,4,6.10754954636204,-0.377154641745112,5.73039490461693,412,2.49487842414247,2.28662958863599,405
35,19,6,4,6.10754954636204,-0.00635893672986898,6.10119060963217,413,2.49487842414247,2.41194555132379,405
35,19,6,5,6.10754954636204,-0.261693747565889,5.84585579879615,414,2.49487842414247,2.22990059614713,405
35,19,7,5,6.10754954636204,0.472671834695889,6.58022138105793,415,2.49487842414247,2.32829250180471,405
35,19,8,5,6.10754954636204,1.31725791407587,7.42480746043791,416,2.49487842414247,2.43655884525221,405
36,19,8,6,6.3773930960246,1.19165449281347,7.56904758883807,417,2.52706655470937,2.27280454259302,405
36,19,9,6,6.3773930960246,1.82095833657668,8.19835143260127,418,2.52706655470937,2.36120581143846,405
36,19,9,7,6.3773930960246,1.05571774090274,7.43311083692734,419,2.52706655470937,2.23332608981847,405
36,19,9,8,6.3773930960246,0.319551193113097,6.69694428913769,420,2.52706655470937,2.14430353826664,405
36,19,10,8,6.3773930960246,0.66698454623541,7.04437764226001,421,2.52706655470937,2.20381056342258,405
36,19,11,8,6.3773930960246,0.688848633544614,7.06624172956921,422,2.52706655470937,2.26811839592607,405
36,19,11,9,6.3773930960246,-0.324977865541761,6.05241523048283,423,2.52706655470937,2.18091329762517,405
36,19,11,10,6.3773930960246,-1.26694811558314,5.11044498044145,424,2.52706655470937,2.11562017021813,405
37,19,11,11,6.45363570904604,-2.17666127103574,4.2769744380103,425,2.55947987459294,2.06620982732698,405
37,19,12,11,6.45363570904604,-1.69431271561045,4.7593229934356,426,2.55947987459294,2.10516945985892,405
37,19,13,11,6.45363570904604,-1.45237049635193,5.00126521269412,427,2.55947987459294,2.14770708410202,405
37,19,13,12,6.45363570904604,-2.27306183860041,4.18057387044563,428,2.55947987459294,2.09645194460836,405
37,19,14,12,6.45363570904604,-1.74024552449631,4.71339018454974,429,2.55947987459294,2.13528664891569,405
37,19,14,13,6.45363570904604,-2.01111404082037,4.44252166822567,430,2.55947987459294,2.08906937217453,405
37,19,15,13,6.45363570904604,-1.84980286279072,4.60383284625532,431,2.55947987459294,2.12479126068305,405
37,19,16,13,6.45363570904604,-1.39882717659858,5.05480853244746,432,2.55947987459294,2.16263663617045,405
38,19,16,14,7.50279732102406,-1.84277410752753,5.66002321349653,433,2.59210106297877,2.11580585392723,405
38,19,16,15,7.50279732102406,-2.99872738458762,4.50406993643644,434,2.59210106297877,2.07724517614457,405
38,19,16,16,7.50279732102406,-3.07981978495867,4.4229775360654,435,2.59210106297877,2.04538726865495,405
38,19,16,17,7.50279732102406,-3.15486269879122,4.34793462223284,436,2.59210106297877,2.01903428967812,405
38,19,17,17,7.50279732102406,-2.83590165722193,4.66689566380213,437,2.59210106297877,2.04270110753262,405
38,19,18,17,7.50279732102406,-2.79657914366542,4.70621817735864,438,2.59210106297877,2.06819291199647,405
38,19,19,17,7.50279732102406,-2.49073206796526,5.01206525305881,439,2.59210106297877,2.09523063167374,405
38,19,20,17,7.50279732102406,-1.20940022505056,6.2933970959735,440,2.59210106297877,2.12358959179067,405
39,19,21,17,7.89714404552742,-0.137006862960309,7.76013718256711,441,2.62491453564037,2.15308683209651,405
39,19,21,18,7.89714404552742,-0.156945121302873,7.74019892422455,442,2.62491453564037,2.11658417192653,405
39,19,21,19,7.89714404552742,-0.336387059178364,7.56075698634906,443,2.62491453564037,2.08514372934822,405
39,19,22,19,7.89714404552742,-0.325921375903095,7.57122266962433,444,2.62491453564037,2.11032840325651,405
39,19,23,19,7.89714404552742,0.469534110347421,8.36667815587484,445,2.62491453564037,2.1364575195514,405
39,19,23,20,7.89714404552742,-0.109014501577797,7.78812954394962,446,2.62491453564037,2.10470829276039,405
39,19,23,21,7.89714404552742,-0.130989584357984,7.76615446116944,447,2.62491453564037,2.07698822326574,405
39,19,23,22,7.89714404552742,-0.883677118828769,7.01346692669865,448,2.62491453564037,2.05274195098947,405
40,19,24,22,8.01640288123471,-0.115586814235471,7.90081606699924,449,2.65790623215155,2.07346936785291,405
40,19,25,22,8.01640288123471,0.207103677208462,8.22350655844317,450,2.65790623215155,2.09502384772544,405
40,19,26,22,8.01640288123471,1.23527927483423,9.25168215606895,451,2.65790623215155,2.11731313702253,405
40,19,27,22,8.01640288123471,1.34648333784884,9.36288621908355,452,2.65790623215155,2.14025827380218,405
40,19,27,23,8.01640288123471,1.09340017201604,9.10980305325075,453,2.65790623215155,2.11206726176495,405
40,19,27,24,8.01640288123471,0.871989851837834,8.88839273307255,454,2.65790623215155,2.08697631655809,405
40,19,27,25,8.01640288123471,0.76159408487164,8.77799696610635,455,2.65790623215155,2.06460958521477,405
40,19,28,25,8.01640288123471,1.04073862653232,9.05714150776703,456,2.65790623215155,2.08344213401745,405
41,19,28,26,9.25819378671375,0.881340520018501,10.1395343067323,457,2.69106343369468,2.0621126997554,405
41,19,28,27,9.25819378671375,0.55580756081929,9.81400134753304,458,2.69106343369468,2.04299968236448,405
41,19,28,28,9.25819378671375,0.259602363797019,9.51779615051077,459,2.69106343369468,2.02586259395515,405
41,19,29,28,9.25819378671375,0.953756943249601,10.2119507299634,460,2.69106343369468,2.04146776057234,405
41,19,30,28,9.25819378671375,1.87404678885721,11.132240575571,461,2.69106343369468,2.05765622510178,405
41,19,30,29,9.25819378671375,1.46836562618061,10.7265594128944,462,2.69106343369468,2.04004124374738,405
41,19,30,30,9.25819378671375,0.820307489827947,10.0785012765417,463,2.69106343369468,2.02413228281493,405
41,19,31,30,9.25819378671375,1.58757472067088,10.8457685073846,464,2.69106343369468,2.03870961442022,405
42,19,32,30,9.7483300150718,2.23171934826913,11.9800493633409,465,2.72437460644488,2.05379630170206,405
42,19,32,31,9.7483300150718,1.30172276815742,11.0500527832292,466,2.72437460644488,2.03746370941443,405
42,19,32,32,9.7483300150718,1.25837168096766,11.0067016960395,467,2.72437460644488,2.02261896944254,405
42,19,33,32,9.7483300150718,1.32330539236811,11.0716354074399,468,2.72437460644488,2.03629550865121,405
42,19,33,33,9.7483300150718,0.380584418020055,10.1289144330919,469,2.72437460644488,2.02193131900049,405
42,19,33,34,9.7483300150718,-0.149280939571296,9.59904907550051,470,2.72437460644488,2.00883651546985,405
42,19,33,35,9.7483300150718,-0.479918791653252,9.26841122341855,471,2.72437460644488,1.99690064224606,405
42,19,33,36,9.7483300150718,-0.526105589483829,9.22222442558797,472,2.72437460644488,1.98602555028403,405
43,19,33,37,9.7553342903749,-0.808316723457104,8.9470175669178,473,2.75782926643082,1.97612373304921,405
43,19,33,38,9.7553342903749,-1.48333890927444,8.27199538110047,474,2.75782926643082,1.96711692509484,405
43,19,33,39,9.7553342903749,-2.35143633529464,7.40389795508026,475,2.75782926643082,1.95893491629494,405
43,19,34,39,9.7553342903749,-2.115086269674,7.64024802070091,476,2.75782926643082,1.96777752825613,405
43,19,35,39,9.7553342903749,-1.83973331397492,7.91560097639998,477,2.75782926643082,1.97710518247248,405
43,19,36,39,9.7553342903749,-1.83854819265756,7.91678609771734,478,2.75782926643082,1.98687907520274,405
43,19,37,39,9.7553342903749,-1.83778017486136,7.91755411551354,479,2.75782926643082,1.99706445994305,405
43,19,38,39,9.7553342903749,-1.36494060287349,8.39039368750142,480,2.75782926643082,2.00763012820077,405
44,19,38,40,10.9524020411295,-2.0596184091706,8.89278363195892,481,2.79141786250807,1.997105237481,405
44,19,39,40,10.9524020411295,-1.97777994452254,8.97462209660698,482,2.79141786250807,2.00742724702295,405
44,19,39,41,10.9524020411295,-2.22563323735455,8.72676880377496,483,2.79141786250807,1.99714565782059,405
44,19,40,41,10.9524020411295,-1.81788291393385,9.13451912719567,484,2.79141786250807,2.0072348540028,405
44,19,41,41,10.9524020411295,-1.56508447476187,9.38731756636765,485,2.79141786250807,2.01764080903758,405
44,19,41,42,10.9524020411295,-1.91552669917109,9.03687534195843,486,2.79141786250807,2.00705215774203,405
44,19,42,42,10.9524020411295,-1.59575499636707,9.35664704476245,487,2.79141786250807,2.01721971002679,405
44,19,43,42,10.9524020411295,-0.943266049998329,10.0091359911312,488,2.79141786250807,2.02766810291998,405
44,20,44,42,10.1445732795493,-0.358084561943008,9.78648871760625,489,2.71635001314187,2.03837893040051,405
44,20,44,43,10.1445732795493,-1.40340016488475,8.74117311466451,490,2.71635001314187,2.02702571079301,405
44,20,45,43,10.1445732795493,-0.766243309427871,9.37832997012139,491,2.71635001314187,2.03748368977695,405
44,20,45,44,10.1445732795493,-1.26729977344729,8.87727350610197,492,2.71635001314187,2.02641247242486,405
44,20,45,45,10.1445732795493,-2.08413707416665,8.06043620538261,493,2.71635001314187,2.01606897204444,405
44,20,46,45,10.1445732795493,-1.80701138798162,8.33756189156764,494,2.71635001314187,2.02582644716883,405
44,20,46,46,10.1445732795493,-2.4241729304562,7.72040034909307,495,2.71635001314187,2.01571882484179,405
44,20,46,47,10.1445732795493,-2.98435092026706,7.1602223592822,496,2.71635001314187,2.00626137335045,405
45,20,47,47,11.5767106335831,-2.17107077035535,9.40563986322774,497,2.7481122320649,2.01538361140745,405
45,20,48,47,11.5767106335831,-1.60136096144583,9.97534967213726,498,2.7481122320649,2.0247290980374,405
45,20,49,47,11.5767106335831,-1.24892854464253,10.3277820889406,499,2.7481122320649,2.03428470268198,405
45,20,50,47,11.5767106335831,-1.24320852758985,10.3335021059932,500,2.7481122320649,2.04403831059547,405
45,20,51,47,11.5767106335831,-1.0800587909119,10.4966518426712,501,2.7481122320649,2.05397872604186,405
45,20,52,47,11.5767106335831,-0.85816833903408,10.718542294549,502,2.7481122320649,2.0640955863932,405
45,20,52,48,11.5767106335831,-1.06230115297235,10.5144094806107,503,2.7481122320649,2.0528360385062,405
45,20,52,49,11.5767106335831,-1.82572912725559,9.75098150632749,504,2.7481122320649,2.04222470791814,405
46,20,53,49,12.0935058487711,-1.01261563087269,11.0808902178984,505,2.77999694913087,2.05174066710105,405
46,20,53,50,12.0935058487711,-1.02157050733482,11.0719353414362,506,2.77999694913087,2.04137276543229,405
46,20,53,51,12.0935058487711,-1.0266411129462,11.0668647358249,507,2.77999694913087,2.03158876591367,405
46,20,54,51,12.0935058487711,0.0671538808371224,12.1606597296082,508,2.77999694913087,2.04055450507938,405
46,20,54,52,12.0935058487711,-0.0446053424874541,12.0489005062836,509,2.77999694913087,2.03097974701148,405
46,20,54,53,12.0935058487711,-0.40738285516717,11.6861229936039,510,2.77999694913087,2.02193331148196,405
46,20,54,54,12.0935058487711,-0.508369769880295,11.5851360788908,511,2.77999694913087,2.01338543550416,405
46,20,55,54,12.0935058487711,-0.033511359204264,12.0599944895668,512,2.77999694913087,2.02152767185333,405
47,20,56,54,12.7576603618347,0.30019339809781,13.0578537599325,513,2.81199653093933,2.02982953864245,405
47,20,56,55,12.7576603618347,-0.0290168878486798,12.7286434739861,514,2.81199653093933,2.0211367640123,405
47,20,56,56,12.7576603618347,-0.528246190393958,12.2294141714408,515,2.81199653093933,2.01290645691406,405
47,20,57,56,12.7576603618347,-0.4818288303978,12.2758315314369,516,2.81199653093933,2.020759799728,405
47,20,57,57,12.7576603618347,-0.958029941474995,11.7996304203597,517,2.81199653093933,2.01267959610043,405
47,20,58,57,12.7576603618347,-0.653561517250478,12.1040988445843,518,2.81199653093933,2.02039604601789,405
47,20,58,58,12.7576603618347,-1.98929470439601,10.7683656574387,519,2.81199653093933,2.01246057258861,405
47,20,58,59,12.7576603618347,-3.04858823729528,9.70907212453945,520,2.81199653093933,2.00493306180585,405
48,20,58,60,13.1611772190593,-3.54913151647311,9.61204570258621,521,2.84410396677856,1.99779280266639,405
48,20,59,60,13.1611772190593,-3.27483811606893,9.88633910299039,522,2.84410396677856,2.0048473421382,405
48,20,60,60,13.1611772190593,-2.44590442653487,10.7152727925245,523,2.84410396677856,2.01204446722536,405
48,20,60,61,13.1611772190593,-3.22474358992223,9.93643362913709,524,2.84410396677856,2.00476454775882,405
48,20,60,62,13.1611772190593,-4.17758897132243,8.98358824773689,525,2.84410396677856,1.99784700488399,405
48,20,61,62,13.1611772190593,-4.1477016240457,9.01347559501362,526,2.84410396677856,2.00468453156689,405
48,20,62,62,13.1611772190593,-3.41203368178437,9.74914353727496,527,2.84410396677856,2.01165525403108,405
48,20,63,62,13.1611772190593,-3.04788835511251,10.1132888639468,528,2.84410396677856,2.01875308829373,405
48,21,64,62,12.4997687154558,-2.45873204320661,10.0410366722492,529,2.76966882050757,2.02597231757068,405
48,21,64,63,12.4997687154558,-3.42795747326966,9.07181124218616,530,2.76966882050757,2.01845575630386,405
48,21,64,64,12.4997687154558,-3.92359479285438,8.57617392260144,531,2.76966882050757,2.0112904076577,405
48,21,64,65,12.4997687154558,-4.02136943664774,8.47839927880808,532,2.76966882050757,2.00445982185934,405
48,21,65,65,12.4997687154558,-2.68212690144527,9.81764181401055,533,2.76966882050757,2.01111641798366,405
48,21,65,66,12.4997687154558,-3.13758077159061,9.36218794386521,534,2.76966882050757,2.00438962992647,405
48,21,66,66,12.4997687154558,-2.69907207920742,9.80069663624839,535,2.76966882050757,2.01094770935098,405
48,21,67,66,12.4997687154558,-1.66496870228697,10.8348000131688,536,2.76966882050757,2.01761776307964,405
48,22,67,67,12.4102672843644,-1.95784565836757,10.4524216259968,537,2.70249376111612,2.01078404491721,405
48,22,67,68,12.4102672843644,-2.29655219504612,10.1137150893183,538,2.70249376111612,2.00425566707493,405
48,22,67,69,12.4102672843644,-2.79104304304777,9.61922424131662,539,2.70249376111612,1.99801914988534,405
48,22,67,70,12.4102672843644,-3.66385926691915,8.74640801744525,540,2.70249376111612,1.99206178606877,405
48,22,68,70,12.4102672843644,-3.09449363182326,9.31577365254114,541,2.70249376111612,1.99804169822074,405
48,22,69,70,12.4102672843644,-2.21921728189065,10.1910500024737,542,2.70249376111612,2.00412963268955,405
48,22,70,70,12.4102672843644,-1.26476417537831,11.1455031089861,543,2.70249376111612,2.01032115170084,405
48,22,71,70,12.4102672843644,-0.71224563250304,11.6980216518614,544,2.70249376111612,2.01661205877372,405
49,22,71,71,12.9010097134155,-1.24279347521326,11.6582162382023,545,2.73133700989635,2.01017556003444,405
49,22,71,72,12.9010097134155,-1.65669877823005,11.2443109351855,546,2.73133700989635,2.00401084360051,405
49,22,71,73,12.9010097134155,-2.88055736886296,10.0204523445526,547,2.73133700989635,1.99810656859014,405
49,22,71,74,12.9010097134155,-2.94993334983736,9.95107636357815,548,2.73133700989635,1.99245200882993,405
49,22,72,74,12.9010097134155,-2.67635092192895,10.2246587914866,549,2.73133700989635,1.9981273083756,405
49,22,73,74,12.9010097134155,-1.73756433657097,11.1634453768445,550,2.73133700989635,2.00389869288927,405
49,22,74,74,12.9010097134155,-1.17322906290432,11.7277806505112,551,2.73133700989635,2.00976242902721,405
49,22,75,74,12.9010097134155,-1.13218123262862,11.7688284807869,552,2.73133700989635,2.01571497557574,405
50,22,76,74,13.2699830631318,-1.1289125959249,12.1410704672069,553,2.76028387327872,2.02175297118949,405
50,22,77,74,13.2699830631318,-0.722843069721394,12.5471399934104,554,2.76028387327872,2.02787322306042,405
50,22,78,74,13.2699830631318,0.352420207890304,13.6224032710221,555,2.76028387327872,2.03407269643591,405
50,22,78,75,13.2699830631318,-0.199711366561299,13.0702716965705,556,2.76028387327872,2.0274993136049,405
50,22,79,75,13.2699830631318,0.542990758757149,13.8129738218889,557,2.76028387327872,2.03361342925776,405
50,22,79,76,13.2699830631318,0.128469352495316,13.3984524156271,558,2.76028387327872,2.02713530080585,405
50,22,79,77,13.2699830631318,-0.285491492427901,12.9844915707039,559,2.76028387327872,2.02090397215488,405
50,22,79,78,13.2699830631318,-0.655049072212078,12.6149339909197,560,2.76028387327872,2.01490981752235,405
51,22,80,78,14.7650570486884,-0.320284570027009,14.4447724786614,561,2.78932840450398,2.02063550980372,405
51,22,80,79,14.7650570486884,-0.618479277195852,14.1465777714925,562,2.78932840450398,2.01472125643769,405
51,22,81,79,14.7650570486884,-0.260237904735186,14.5048191439532,563,2.78932840450398,2.02037385532189,405
51,22,82,79,14.7650570486884,0.248928072587685,15.0139851212761,564,2.78932840450398,2.02609886397946,405
51,22,82,80,14.7650570486884,-0.301825945862818,14.4632311028256,565,2.78932840450398,2.02011875300145,405
51,22,83,80,14.7650570486884,0.649213437600691,15.4142704862891,566,2.78932840450398,2.02577075437928,405
51,22,84,80,14.7650570486884,1.23178336198009,15.9968404106685,567,2.78932840450398,2.03149098952722,405
51,22,85,80,14.7650570486884,1.34331671925898,16.1083737679474,568,2.78932840450398,2.03727714854176,405
52,22,85,81,15.8363267396233,1.10531452724065,16.9416412668639,569,2.81846510434879,2.03109824787724,405
52,22,85,82,15.8363267396233,0.524522975143621,16.3608497147669,570,2.81846510434879,2.02513867289632,405
52,22,85,83,15.8363267396233,-0.13889487837728,15.697431861246,571,2.81846510434879,2.01939038706071,405
52,22,86,83,15.8363267396233,0.429506922962424,16.2658336625857,572,2.81846510434879,2.02483411638694,405
